Passport ID,Sample ID,Class,Country,Gender,Age Group,Angle,Distance Category,Resolution,Camera,Light Condition,Background,Timestamp
P_JPN_TR0045267,P_JPN_TR0045267_L2_B4_A1_D2,attack,JPN,F,18-361,0°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:58:45+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L2_B4_A2_D1,attack,JPN,F,18-362,20°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:58:45+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L2_B4_A2_D2,attack,JPN,F,18-363,20°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:58:45+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L2_B4_A3_D1,attack,JPN,F,18-364,45°,close,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:58:45+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L2_B4_A3_D2,attack,JPN,F,18-365,45°,far,4032x3024,iphone_13_front,office_light,documents_on_documents,2025-09-22T12:58:45+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B1_A1_D1,attack,JPN,F,18-366,0°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B1_A1_D2,attack,JPN,F,18-367,0°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B1_A2_D1,attack,JPN,F,18-368,20°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B1_A2_D2,attack,JPN,F,18-369,20°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B1_A3_D1,attack,JPN,F,18-370,45°,close,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B1_A3_D2,attack,JPN,F,18-371,45°,far,4032x3024,iphone_13_front,warm_light,neutral_wall,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B2_A1_D1,attack,JPN,F,18-372,0°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B2_A1_D2,attack,JPN,F,18-373,0°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B2_A2_D1,attack,JPN,F,18-374,20°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B2_A2_D2,attack,JPN,F,18-375,20°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B2_A3_D1,attack,JPN,F,18-376,45°,close,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B2_A3_D2,attack,JPN,F,18-377,45°,far,4032x3024,iphone_13_front,warm_light,textured_table,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B3_A1_D1,attack,JPN,F,18-378,0°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B3_A1_D2,attack,JPN,F,18-379,0°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B3_A2_D1,attack,JPN,F,18-380,20°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B3_A2_D2,attack,JPN,F,18-381,20°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B3_A3_D1,attack,JPN,F,18-382,45°,close,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B3_A3_D2,attack,JPN,F,18-383,45°,far,4032x3024,iphone_13_front,warm_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B4_A1_D1,attack,JPN,F,18-384,0°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B4_A1_D2,attack,JPN,F,18-385,0°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B4_A2_D1,attack,JPN,F,18-386,20°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B4_A2_D2,attack,JPN,F,18-387,20°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B4_A3_D1,attack,JPN,F,18-388,45°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:58:46+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L3_B4_A3_D2,attack,JPN,F,18-389,45°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B1_A1_D1,attack,JPN,F,18-390,0°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B1_A1_D2,attack,JPN,F,18-391,0°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B1_A2_D1,attack,JPN,F,18-392,20°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B1_A2_D2,attack,JPN,F,18-393,20°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B1_A3_D1,attack,JPN,F,18-394,45°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B1_A3_D2,attack,JPN,F,18-395,45°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B2_A1_D1,attack,JPN,F,18-396,0°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B2_A1_D2,attack,JPN,F,18-397,0°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B2_A2_D1,attack,JPN,F,18-398,20°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B2_A2_D2,attack,JPN,F,18-399,20°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B2_A3_D1,attack,JPN,F,18-400,45°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B2_A3_D2,attack,JPN,F,18-401,45°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-09-22T12:58:48+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B3_A1_D1,attack,JPN,F,18-402,0°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B3_A1_D2,attack,JPN,F,18-403,0°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B3_A2_D1,attack,JPN,F,18-404,20°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B3_A2_D2,attack,JPN,F,18-405,20°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B3_A3_D1,attack,JPN,F,18-406,45°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B3_A3_D2,attack,JPN,F,18-407,45°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B4_A1_D1,attack,JPN,F,18-408,0°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B4_A1_D2,attack,JPN,F,18-409,0°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B4_A2_D1,attack,JPN,F,18-410,20°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B4_A2_D2,attack,JPN,F,18-411,20°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B4_A3_D1,attack,JPN,F,18-412,45°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
P_JPN_TR0045267,P_JPN_TR0045267_L4_B4_A3_D2,attack,JPN,F,18-413,45°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-09-22T12:58:47+00:00Z
